Month,LSOA code,LSOA name,crime_count
2025-08-01,W01000324,Flintshire 012D,2
2025-09-01,W01000324,Flintshire 012D,1
2025-10-01,W01000324,Flintshire 012D,4
2025-11-01,W01000324,Flintshire 012D,0
2025-12-01,W01000324,Flintshire 012D,1
2026-01-01,W01000324,Flintshire 012D,2
2025-01-01,W01000325,Flintshire 010D,7
2025-02-01,W01000325,Flintshire 010D,4
2025-03-01,W01000325,Flintshire 010D,7
2025-04-01,W01000325,Flintshire 010D,7
2025-05-01,W01000325,Flintshire 010D,5
2025-06-01,W01000325,Flintshire 010D,10
2025-07-01,W01000325,Flintshire 010D,5
2025-08-01,W01000325,Flintshire 010D,10
2025-09-01,W01000325,Flintshire 010D,8
2025-10-01,W01000325,Flintshire 010D,3
2025-11-01,W01000325,Flintshire 010D,7
2025-12-01,W01000325,Flintshire 010D,3
2026-01-01,W01000325,Flintshire 010D,2
2025-01-01,W01000326,Flintshire 018B,14
2025-02-01,W01000326,Flintshire 018B,12
2025-03-01,W01000326,Flintshire 018B,11
2025-04-01,W01000326,Flintshire 018B,6
2025-05-01,W01000326,Flintshire 018B,9
2025-06-01,W01000326,Flintshire 018B,14
2025-07-01,W01000326,Flintshire 018B,6
2025-08-01,W01000326,Flintshire 018B,5
2025-09-01,W01000326,Flintshire 018B,9
2025-10-01,W01000326,Flintshire 018B,11
2025-11-01,W01000326,Flintshire 018B,2
2025-12-01,W01000326,Flintshire 018B,3
2026-01-01,W01000326,Flintshire 018B,7
2025-01-01,W01000327,Flintshire 018C,16
2025-02-01,W01000327,Flintshire 018C,5
2025-03-01,W01000327,Flintshire 018C,11
2025-04-01,W01000327,Flintshire 018C,7
2025-05-01,W01000327,Flintshire 018C,3
2025-06-01,W01000327,Flintshire 018C,10
2025-07-01,W01000327,Flintshire 018C,8
2025-08-01,W01000327,Flintshire 018C,4
2025-09-01,W01000327,Flintshire 018C,4
2025-10-01,W01000327,Flintshire 018C,14
2025-11-01,W01000327,Flintshire 018C,5
2025-12-01,W01000327,Flintshire 018C,13
2026-01-01,W01000327,Flintshire 018C,11
2025-01-01,W01000328,Flintshire 011C,22
2025-02-01,W01000328,Flintshire 011C,31
2025-03-01,W01000328,Flintshire 011C,14
2025-04-01,W01000328,Flintshire 011C,19
2025-05-01,W01000328,Flintshire 011C,22
2025-06-01,W01000328,Flintshire 011C,27
2025-07-01,W01000328,Flintshire 011C,13
2025-08-01,W01000328,Flintshire 011C,22
2025-09-01,W01000328,Flintshire 011C,22
2025-10-01,W01000328,Flintshire 011C,16
2025-11-01,W01000328,Flintshire 011C,18
2025-12-01,W01000328,Flintshire 011C,16
2026-01-01,W01000328,Flintshire 011C,19
2025-01-01,W01000329,Flintshire 015D,15
2025-02-01,W01000329,Flintshire 015D,10
2025-03-01,W01000329,Flintshire 015D,12
2025-04-01,W01000329,Flintshire 015D,9
2025-05-01,W01000329,Flintshire 015D,4
2025-06-01,W01000329,Flintshire 015D,5
2025-07-01,W01000329,Flintshire 015D,11
2025-08-01,W01000329,Flintshire 015D,7
2025-09-01,W01000329,Flintshire 015D,9
2025-10-01,W01000329,Flintshire 015D,15
2025-11-01,W01000329,Flintshire 015D,10
2025-12-01,W01000329,Flintshire 015D,6
2026-01-01,W01000329,Flintshire 015D,16
2025-01-01,W01000330,Flintshire 015E,7
2025-02-01,W01000330,Flintshire 015E,8
2025-03-01,W01000330,Flintshire 015E,13
2025-04-01,W01000330,Flintshire 015E,8
2025-05-01,W01000330,Flintshire 015E,13
2025-06-01,W01000330,Flintshire 015E,15
2025-07-01,W01000330,Flintshire 015E,8
2025-08-01,W01000330,Flintshire 015E,9
2025-09-01,W01000330,Flintshire 015E,11
2025-10-01,W01000330,Flintshire 015E,7
2025-11-01,W01000330,Flintshire 015E,9
2025-12-01,W01000330,Flintshire 015E,16
2026-01-01,W01000330,Flintshire 015E,4
2025-01-01,W01000331,Flintshire 015F,4
2025-02-01,W01000331,Flintshire 015F,7
2025-03-01,W01000331,Flintshire 015F,1
2025-04-01,W01000331,Flintshire 015F,7
2025-05-01,W01000331,Flintshire 015F,18
2025-06-01,W01000331,Flintshire 015F,9
2025-07-01,W01000331,Flintshire 015F,8
2025-08-01,W01000331,Flintshire 015F,8
2025-09-01,W01000331,Flintshire 015F,7
2025-10-01,W01000331,Flintshire 015F,6
2025-11-01,W01000331,Flintshire 015F,5
2025-12-01,W01000331,Flintshire 015F,5
2026-01-01,W01000331,Flintshire 015F,12
2025-01-01,W01000332,Flintshire 009A,11
2025-02-01,W01000332,Flintshire 009A,11
2025-03-01,W01000332,Flintshire 009A,14
2025-04-01,W01000332,Flintshire 009A,14
2025-05-01,W01000332,Flintshire 009A,21
2025-06-01,W01000332,Flintshire 009A,9
2025-07-01,W01000332,Flintshire 009A,15
2025-08-01,W01000332,Flintshire 009A,14
2025-09-01,W01000332,Flintshire 009A,16
2025-10-01,W01000332,Flintshire 009A,18
2025-11-01,W01000332,Flintshire 009A,24
2025-12-01,W01000332,Flintshire 009A,12
2026-01-01,W01000332,Flintshire 009A,27
2025-01-01,W01000333,Flintshire 009B,9
2025-02-01,W01000333,Flintshire 009B,15
2025-03-01,W01000333,Flintshire 009B,25
2025-04-01,W01000333,Flintshire 009B,22
2025-05-01,W01000333,Flintshire 009B,33
2025-06-01,W01000333,Flintshire 009B,30
2025-07-01,W01000333,Flintshire 009B,18
2025-08-01,W01000333,Flintshire 009B,34
2025-09-01,W01000333,Flintshire 009B,27
2025-10-01,W01000333,Flintshire 009B,18
2025-11-01,W01000333,Flintshire 009B,21
2025-12-01,W01000333,Flintshire 009B,19
2026-01-01,W01000333,Flintshire 009B,15
2025-01-01,W01000334,Flintshire 009C,10
2025-02-01,W01000334,Flintshire 009C,11
2025-03-01,W01000334,Flintshire 009C,19
2025-04-01,W01000334,Flintshire 009C,13
2025-05-01,W01000334,Flintshire 009C,22
2025-06-01,W01000334,Flintshire 009C,20
2025-07-01,W01000334,Flintshire 009C,15
2025-08-01,W01000334,Flintshire 009C,22
2025-09-01,W01000334,Flintshire 009C,15
2025-10-01,W01000334,Flintshire 009C,11
2025-11-01,W01000334,Flintshire 009C,16
2025-12-01,W01000334,Flintshire 009C,15
2026-01-01,W01000334,Flintshire 009C,16
2025-01-01,W01000335,Flintshire 009D,15
2025-02-01,W01000335,Flintshire 009D,10
2025-03-01,W01000335,Flintshire 009D,16
2025-04-01,W01000335,Flintshire 009D,19
2025-05-01,W01000335,Flintshire 009D,16
2025-06-01,W01000335,Flintshire 009D,21
2025-07-01,W01000335,Flintshire 009D,22
2025-08-01,W01000335,Flintshire 009D,6
2025-09-01,W01000335,Flintshire 009D,13
2025-10-01,W01000335,Flintshire 009D,19
2025-11-01,W01000335,Flintshire 009D,9
2025-12-01,W01000335,Flintshire 009D,17
2026-01-01,W01000335,Flintshire 009D,25
2025-01-01,W01000336,Flintshire 009E,23
2025-02-01,W01000336,Flintshire 009E,30
2025-03-01,W01000336,Flintshire 009E,39
2025-04-01,W01000336,Flintshire 009E,32
2025-05-01,W01000336,Flintshire 009E,40
2025-06-01,W01000336,Flintshire 009E,27
2025-07-01,W01000336,Flintshire 009E,23
2025-08-01,W01000336,Flintshire 009E,29
2025-09-01,W01000336,Flintshire 009E,24
2025-10-01,W01000336,Flintshire 009E,25
2025-11-01,W01000336,Flintshire 009E,26
2025-12-01,W01000336,Flintshire 009E,22
2026-01-01,W01000336,Flintshire 009E,19
2025-01-01,W01000337,Flintshire 009F,18
2025-02-01,W01000337,Flintshire 009F,15
2025-03-01,W01000337,Flintshire 009F,23
2025-04-01,W01000337,Flintshire 009F,26
2025-05-01,W01000337,Flintshire 009F,27
2025-06-01,W01000337,Flintshire 009F,20
2025-07-01,W01000337,Flintshire 009F,27
2025-08-01,W01000337,Flintshire 009F,19
2025-09-01,W01000337,Flintshire 009F,24
2025-10-01,W01000337,Flintshire 009F,17
2025-11-01,W01000337,Flintshire 009F,19
2025-12-01,W01000337,Flintshire 009F,22
2026-01-01,W01000337,Flintshire 009F,36
2025-01-01,W01000338,Flintshire 001C,4
2025-02-01,W01000338,Flintshire 001C,4
2025-03-01,W01000338,Flintshire 001C,9
2025-04-01,W01000338,Flintshire 001C,6
2025-05-01,W01000338,Flintshire 001C,7
2025-06-01,W01000338,Flintshire 001C,8
2025-07-01,W01000338,Flintshire 001C,11
2025-08-01,W01000338,Flintshire 001C,5
2025-09-01,W01000338,Flintshire 001C,2
2025-10-01,W01000338,Flintshire 001C,4
2025-11-01,W01000338,Flintshire 001C,3
2025-12-01,W01000338,Flintshire 001C,9
2026-01-01,W01000338,Flintshire 001C,8
2025-01-01,W01000339,Flintshire 019D,3
2025-02-01,W01000339,Flintshire 019D,10
2025-03-01,W01000339,Flintshire 019D,14
2025-04-01,W01000339,Flintshire 019D,4
2025-05-01,W01000339,Flintshire 019D,6
2025-06-01,W01000339,Flintshire 019D,9
2025-07-01,W01000339,Flintshire 019D,6
2025-08-01,W01000339,Flintshire 019D,4
2025-09-01,W01000339,Flintshire 019D,4
2025-10-01,W01000339,Flintshire 019D,4
2025-11-01,W01000339,Flintshire 019D,2
2025-12-01,W01000339,Flintshire 019D,6
2026-01-01,W01000339,Flintshire 019D,0
2025-01-01,W01000340,Flintshire 002C,8
2025-02-01,W01000340,Flintshire 002C,0
2025-03-01,W01000340,Flintshire 002C,4
2025-04-01,W01000340,Flintshire 002C,3
2025-05-01,W01000340,Flintshire 002C,7
2025-06-01,W01000340,Flintshire 002C,3
2025-07-01,W01000340,Flintshire 002C,5
2025-08-01,W01000340,Flintshire 002C,11
2025-09-01,W01000340,Flintshire 002C,9
2025-10-01,W01000340,Flintshire 002C,5
2025-11-01,W01000340,Flintshire 002C,8
2025-12-01,W01000340,Flintshire 002C,5
2026-01-01,W01000340,Flintshire 002C,5
2025-01-01,W01000341,Wrexham 023C,10
2025-02-01,W01000341,Wrexham 023C,17
2025-03-01,W01000341,Wrexham 023C,19
2025-04-01,W01000341,Wrexham 023C,10
2025-05-01,W01000341,Wrexham 023C,13
2025-06-01,W01000341,Wrexham 023C,8
2025-07-01,W01000341,Wrexham 023C,13
2025-08-01,W01000341,Wrexham 023C,14
2025-09-01,W01000341,Wrexham 023C,12
2025-10-01,W01000341,Wrexham 023C,8
2025-11-01,W01000341,Wrexham 023C,17
2025-12-01,W01000341,Wrexham 023C,28
2026-01-01,W01000341,Wrexham 023C,14
2025-01-01,W01000342,Wrexham 023E,12
2025-02-01,W01000342,Wrexham 023E,9
2025-03-01,W01000342,Wrexham 023E,12
2025-04-01,W01000342,Wrexham 023E,9
2025-05-01,W01000342,Wrexham 023E,13
2025-06-01,W01000342,Wrexham 023E,10
2025-07-01,W01000342,Wrexham 023E,13
2025-08-01,W01000342,Wrexham 023E,21
2025-09-01,W01000342,Wrexham 023E,16
2025-10-01,W01000342,Wrexham 023E,12
2025-11-01,W01000342,Wrexham 023E,9
2025-12-01,W01000342,Wrexham 023E,15
2026-01-01,W01000342,Wrexham 023E,12
2025-01-01,W01000343,Wrexham 023B,1
2025-02-01,W01000343,Wrexham 023B,0
2025-03-01,W01000343,Wrexham 023B,1
2025-04-01,W01000343,Wrexham 023B,0
2025-05-01,W01000343,Wrexham 023B,0
2025-06-01,W01000343,Wrexham 023B,0
2025-07-01,W01000343,Wrexham 023B,2
2025-08-01,W01000343,Wrexham 023B,1
2025-09-01,W01000343,Wrexham 023B,3
2025-10-01,W01000343,Wrexham 023B,2
2025-11-01,W01000343,Wrexham 023B,0
2025-12-01,W01000343,Wrexham 023B,0
2026-01-01,W01000343,Wrexham 023B,0
2025-01-01,W01000344,Wrexham 023A,5
2025-02-01,W01000344,Wrexham 023A,0
2025-03-01,W01000344,Wrexham 023A,0
2025-04-01,W01000344,Wrexham 023A,1
2025-05-01,W01000344,Wrexham 023A,2
2025-06-01,W01000344,Wrexham 023A,2
2025-07-01,W01000344,Wrexham 023A,3
2025-08-01,W01000344,Wrexham 023A,5
2025-09-01,W01000344,Wrexham 023A,2
2025-10-01,W01000344,Wrexham 023A,1
2025-11-01,W01000344,Wrexham 023A,5
2025-12-01,W01000344,Wrexham 023A,3
2026-01-01,W01000344,Wrexham 023A,3
2025-01-01,W01000345,Wrexham 018A,5
2025-02-01,W01000345,Wrexham 018A,2
2025-03-01,W01000345,Wrexham 018A,3
2025-04-01,W01000345,Wrexham 018A,8
2025-05-01,W01000345,Wrexham 018A,6
2025-06-01,W01000345,Wrexham 018A,3
2025-07-01,W01000345,Wrexham 018A,6
2025-08-01,W01000345,Wrexham 018A,4
2025-09-01,W01000345,Wrexham 018A,2
2025-10-01,W01000345,Wrexham 018A,4
2025-11-01,W01000345,Wrexham 018A,7
2025-12-01,W01000345,Wrexham 018A,5
2026-01-01,W01000345,Wrexham 018A,1
2025-01-01,W01000346,Wrexham 018B,2
2025-02-01,W01000346,Wrexham 018B,0
2025-03-01,W01000346,Wrexham 018B,4
2025-04-01,W01000346,Wrexham 018B,11
2025-05-01,W01000346,Wrexham 018B,3
2025-06-01,W01000346,Wrexham 018B,4
2025-07-01,W01000346,Wrexham 018B,6
2025-08-01,W01000346,Wrexham 018B,3
2025-09-01,W01000346,Wrexham 018B,6
2025-10-01,W01000346,Wrexham 018B,3
2025-11-01,W01000346,Wrexham 018B,7
2025-12-01,W01000346,Wrexham 018B,3
2026-01-01,W01000346,Wrexham 018B,0
2025-01-01,W01000347,Wrexham 006A,15
2025-02-01,W01000347,Wrexham 006A,17
2025-03-01,W01000347,Wrexham 006A,9
2025-04-01,W01000347,Wrexham 006A,11
2025-05-01,W01000347,Wrexham 006A,9
2025-06-01,W01000347,Wrexham 006A,11
2025-07-01,W01000347,Wrexham 006A,13
2025-08-01,W01000347,Wrexham 006A,21
2025-09-01,W01000347,Wrexham 006A,14
2025-10-01,W01000347,Wrexham 006A,14
2025-11-01,W01000347,Wrexham 006A,9
2025-12-01,W01000347,Wrexham 006A,9
2026-01-01,W01000347,Wrexham 006A,14
2025-01-01,W01000348,Wrexham 006B,9
2025-02-01,W01000348,Wrexham 006B,11
2025-03-01,W01000348,Wrexham 006B,6
2025-04-01,W01000348,Wrexham 006B,7
2025-05-01,W01000348,Wrexham 006B,7
2025-06-01,W01000348,Wrexham 006B,5
2025-07-01,W01000348,Wrexham 006B,2
2025-08-01,W01000348,Wrexham 006B,4
2025-09-01,W01000348,Wrexham 006B,12
2025-10-01,W01000348,Wrexham 006B,5
2025-11-01,W01000348,Wrexham 006B,3
2025-12-01,W01000348,Wrexham 006B,3
2026-01-01,W01000348,Wrexham 006B,8
2025-01-01,W01000349,Wrexham 011A,18
2025-02-01,W01000349,Wrexham 011A,28
2025-03-01,W01000349,Wrexham 011A,43
2025-04-01,W01000349,Wrexham 011A,43
2025-05-01,W01000349,Wrexham 011A,39
2025-06-01,W01000349,Wrexham 011A,48
2025-07-01,W01000349,Wrexham 011A,40
2025-08-01,W01000349,Wrexham 011A,43
2025-09-01,W01000349,Wrexham 011A,24
2025-10-01,W01000349,Wrexham 011A,39
2025-11-01,W01000349,Wrexham 011A,31
2025-12-01,W01000349,Wrexham 011A,27
2026-01-01,W01000349,Wrexham 011A,22
2025-01-01,W01000350,Wrexham 011B,65
2025-02-01,W01000350,Wrexham 011B,75
2025-03-01,W01000350,Wrexham 011B,82
2025-04-01,W01000350,Wrexham 011B,59
2025-05-01,W01000350,Wrexham 011B,73
2025-06-01,W01000350,Wrexham 011B,60
2025-07-01,W01000350,Wrexham 011B,66
2025-08-01,W01000350,Wrexham 011B,74
2025-09-01,W01000350,Wrexham 011B,80
2025-10-01,W01000350,Wrexham 011B,73
2025-11-01,W01000350,Wrexham 011B,67
2025-12-01,W01000350,Wrexham 011B,61
2026-01-01,W01000350,Wrexham 011B,67
2025-01-01,W01000351,Wrexham 005A,14
2025-02-01,W01000351,Wrexham 005A,15
2025-03-01,W01000351,Wrexham 005A,9
2025-04-01,W01000351,Wrexham 005A,9
2025-05-01,W01000351,Wrexham 005A,9
2025-06-01,W01000351,Wrexham 005A,4
2025-07-01,W01000351,Wrexham 005A,8
2025-08-01,W01000351,Wrexham 005A,10
2025-09-01,W01000351,Wrexham 005A,7
2025-10-01,W01000351,Wrexham 005A,9
2025-11-01,W01000351,Wrexham 005A,10
2025-12-01,W01000351,Wrexham 005A,4
2026-01-01,W01000351,Wrexham 005A,6
2025-01-01,W01000354,Wrexham 017A,5
2025-02-01,W01000354,Wrexham 017A,8
2025-03-01,W01000354,Wrexham 017A,17
2025-04-01,W01000354,Wrexham 017A,9
2025-05-01,W01000354,Wrexham 017A,13
2025-06-01,W01000354,Wrexham 017A,11
2025-07-01,W01000354,Wrexham 017A,15
2025-08-01,W01000354,Wrexham 017A,12
2025-09-01,W01000354,Wrexham 017A,8
2025-10-01,W01000354,Wrexham 017A,10
2025-11-01,W01000354,Wrexham 017A,20
2025-12-01,W01000354,Wrexham 017A,7
2026-01-01,W01000354,Wrexham 017A,12
2025-01-01,W01000355,Wrexham 017B,11
2025-02-01,W01000355,Wrexham 017B,14
2025-03-01,W01000355,Wrexham 017B,12
2025-04-01,W01000355,Wrexham 017B,28
2025-05-01,W01000355,Wrexham 017B,19
2025-06-01,W01000355,Wrexham 017B,29
2025-07-01,W01000355,Wrexham 017B,11
2025-08-01,W01000355,Wrexham 017B,12
2025-09-01,W01000355,Wrexham 017B,12
2025-10-01,W01000355,Wrexham 017B,6
2025-11-01,W01000355,Wrexham 017B,7
2025-12-01,W01000355,Wrexham 017B,10
2026-01-01,W01000355,Wrexham 017B,17
2025-01-01,W01000356,Wrexham 017C,2
2025-02-01,W01000356,Wrexham 017C,1
2025-03-01,W01000356,Wrexham 017C,10
2025-04-01,W01000356,Wrexham 017C,8
2025-05-01,W01000356,Wrexham 017C,8
2025-06-01,W01000356,Wrexham 017C,10
2025-07-01,W01000356,Wrexham 017C,6
2025-08-01,W01000356,Wrexham 017C,8
2025-09-01,W01000356,Wrexham 017C,6
2025-10-01,W01000356,Wrexham 017C,5
2025-11-01,W01000356,Wrexham 017C,11
2025-12-01,W01000356,Wrexham 017C,4
2026-01-01,W01000356,Wrexham 017C,6
2025-01-01,W01000359,Wrexham 019C,8
2025-02-01,W01000359,Wrexham 019C,9
2025-03-01,W01000359,Wrexham 019C,9
2025-04-01,W01000359,Wrexham 019C,2
2025-05-01,W01000359,Wrexham 019C,3
2025-06-01,W01000359,Wrexham 019C,5
2025-07-01,W01000359,Wrexham 019C,5
2025-08-01,W01000359,Wrexham 019C,5
2025-09-01,W01000359,Wrexham 019C,3
2025-10-01,W01000359,Wrexham 019C,7
2025-11-01,W01000359,Wrexham 019C,2
2025-12-01,W01000359,Wrexham 019C,4
2026-01-01,W01000359,Wrexham 019C,3
2025-01-01,W01000360,Wrexham 019D,14
2025-02-01,W01000360,Wrexham 019D,19
2025-03-01,W01000360,Wrexham 019D,36
2025-04-01,W01000360,Wrexham 019D,9
2025-05-01,W01000360,Wrexham 019D,27
2025-06-01,W01000360,Wrexham 019D,15
2025-07-01,W01000360,Wrexham 019D,16
2025-08-01,W01000360,Wrexham 019D,8
2025-09-01,W01000360,Wrexham 019D,6
2025-10-01,W01000360,Wrexham 019D,15
2025-11-01,W01000360,Wrexham 019D,8
2025-12-01,W01000360,Wrexham 019D,12
2026-01-01,W01000360,Wrexham 019D,7
2025-01-01,W01000361,Wrexham 019E,18
2025-02-01,W01000361,Wrexham 019E,17
2025-03-01,W01000361,Wrexham 019E,23
2025-04-01,W01000361,Wrexham 019E,18
2025-05-01,W01000361,Wrexham 019E,9
2025-06-01,W01000361,Wrexham 019E,32
2025-07-01,W01000361,Wrexham 019E,20
2025-08-01,W01000361,Wrexham 019E,26
2025-09-01,W01000361,Wrexham 019E,17
2025-10-01,W01000361,Wrexham 019E,13
2025-11-01,W01000361,Wrexham 019E,20
2025-12-01,W01000361,Wrexham 019E,18
2026-01-01,W01000361,Wrexham 019E,9
2025-01-01,W01000362,Wrexham 006C,11
2025-02-01,W01000362,Wrexham 006C,11
2025-03-01,W01000362,Wrexham 006C,8
2025-04-01,W01000362,Wrexham 006C,7
2025-05-01,W01000362,Wrexham 006C,4
2025-06-01,W01000362,Wrexham 006C,9
2025-07-01,W01000362,Wrexham 006C,8
2025-08-01,W01000362,Wrexham 006C,11
2025-09-01,W01000362,Wrexham 006C,5
2025-10-01,W01000362,Wrexham 006C,9
2025-11-01,W01000362,Wrexham 006C,6
2025-12-01,W01000362,Wrexham 006C,5
2026-01-01,W01000362,Wrexham 006C,7
2025-01-01,W01000363,Wrexham 006D,9
2025-02-01,W01000363,Wrexham 006D,5
2025-03-01,W01000363,Wrexham 006D,8
2025-04-01,W01000363,Wrexham 006D,6
2025-05-01,W01000363,Wrexham 006D,5
2025-06-01,W01000363,Wrexham 006D,11
2025-07-01,W01000363,Wrexham 006D,11
2025-08-01,W01000363,Wrexham 006D,8
2025-09-01,W01000363,Wrexham 006D,1
2025-10-01,W01000363,Wrexham 006D,4
2025-11-01,W01000363,Wrexham 006D,5
2025-12-01,W01000363,Wrexham 006D,3
2026-01-01,W01000363,Wrexham 006D,6
2025-01-01,W01000364,Wrexham 006E,12
2025-02-01,W01000364,Wrexham 006E,13
2025-03-01,W01000364,Wrexham 006E,7
2025-04-01,W01000364,Wrexham 006E,11
2025-05-01,W01000364,Wrexham 006E,8
2025-06-01,W01000364,Wrexham 006E,17
2025-07-01,W01000364,Wrexham 006E,9
2025-08-01,W01000364,Wrexham 006E,15
2025-09-01,W01000364,Wrexham 006E,13
2025-10-01,W01000364,Wrexham 006E,9
2025-11-01,W01000364,Wrexham 006E,4
2025-12-01,W01000364,Wrexham 006E,11
2026-01-01,W01000364,Wrexham 006E,2
2025-01-01,W01000365,Wrexham 011C,13
2025-02-01,W01000365,Wrexham 011C,7
2025-03-01,W01000365,Wrexham 011C,17
2025-04-01,W01000365,Wrexham 011C,16
2025-05-01,W01000365,Wrexham 011C,23
2025-06-01,W01000365,Wrexham 011C,23
2025-07-01,W01000365,Wrexham 011C,27
2025-08-01,W01000365,Wrexham 011C,30
2025-09-01,W01000365,Wrexham 011C,24
2025-10-01,W01000365,Wrexham 011C,24
2025-11-01,W01000365,Wrexham 011C,22
2025-12-01,W01000365,Wrexham 011C,23
2026-01-01,W01000365,Wrexham 011C,21
2025-01-01,W01000366,Wrexham 014A,12
2025-02-01,W01000366,Wrexham 014A,6
2025-03-01,W01000366,Wrexham 014A,11
2025-04-01,W01000366,Wrexham 014A,12
2025-05-01,W01000366,Wrexham 014A,11
2025-06-01,W01000366,Wrexham 014A,7
2025-07-01,W01000366,Wrexham 014A,6
2025-08-01,W01000366,Wrexham 014A,6
2025-09-01,W01000366,Wrexham 014A,9
2025-10-01,W01000366,Wrexham 014A,14
2025-11-01,W01000366,Wrexham 014A,10
2025-12-01,W01000366,Wrexham 014A,13
2026-01-01,W01000366,Wrexham 014A,10
2025-01-01,W01000367,Wrexham 014B,1
2025-02-01,W01000367,Wrexham 014B,3
2025-03-01,W01000367,Wrexham 014B,2
2025-04-01,W01000367,Wrexham 014B,4
2025-05-01,W01000367,Wrexham 014B,3
2025-06-01,W01000367,Wrexham 014B,9
2025-07-01,W01000367,Wrexham 014B,7
2025-08-01,W01000367,Wrexham 014B,7
2025-09-01,W01000367,Wrexham 014B,8
2025-10-01,W01000367,Wrexham 014B,8
2025-11-01,W01000367,Wrexham 014B,7
2025-12-01,W01000367,Wrexham 014B,5
2026-01-01,W01000367,Wrexham 014B,3
2025-01-01,W01000368,Wrexham 008A,11
2025-02-01,W01000368,Wrexham 008A,4
2025-03-01,W01000368,Wrexham 008A,3
2025-04-01,W01000368,Wrexham 008A,4
2025-05-01,W01000368,Wrexham 008A,1
2025-06-01,W01000368,Wrexham 008A,4
2025-07-01,W01000368,Wrexham 008A,5
2025-08-01,W01000368,Wrexham 008A,6
2025-09-01,W01000368,Wrexham 008A,5
2025-10-01,W01000368,Wrexham 008A,5
2025-11-01,W01000368,Wrexham 008A,2
2025-12-01,W01000368,Wrexham 008A,4
2026-01-01,W01000368,Wrexham 008A,3
2025-01-01,W01000369,Wrexham 021B,3
2025-02-01,W01000369,Wrexham 021B,2
2025-03-01,W01000369,Wrexham 021B,6
2025-04-01,W01000369,Wrexham 021B,3
2025-05-01,W01000369,Wrexham 021B,2
2025-06-01,W01000369,Wrexham 021B,3
2025-07-01,W01000369,Wrexham 021B,1
2025-08-01,W01000369,Wrexham 021B,4
2025-09-01,W01000369,Wrexham 021B,1
2025-10-01,W01000369,Wrexham 021B,7
2025-11-01,W01000369,Wrexham 021B,0
2025-12-01,W01000369,Wrexham 021B,5
2026-01-01,W01000369,Wrexham 021B,4
2025-01-01,W01000370,Wrexham 021D,4
2025-02-01,W01000370,Wrexham 021D,5
2025-03-01,W01000370,Wrexham 021D,6
2025-04-01,W01000370,Wrexham 021D,5
2025-05-01,W01000370,Wrexham 021D,3
2025-06-01,W01000370,Wrexham 021D,6
2025-07-01,W01000370,Wrexham 021D,8
2025-08-01,W01000370,Wrexham 021D,3
2025-09-01,W01000370,Wrexham 021D,1
2025-10-01,W01000370,Wrexham 021D,8
2025-11-01,W01000370,Wrexham 021D,1
2025-12-01,W01000370,Wrexham 021D,3
2026-01-01,W01000370,Wrexham 021D,1
2025-01-01,W01000371,Wrexham 008B,2
2025-02-01,W01000371,Wrexham 008B,5
2025-03-01,W01000371,Wrexham 008B,6
2025-04-01,W01000371,Wrexham 008B,7
2025-05-01,W01000371,Wrexham 008B,3
2025-06-01,W01000371,Wrexham 008B,4
2025-07-01,W01000371,Wrexham 008B,10
2025-08-01,W01000371,Wrexham 008B,9
2025-09-01,W01000371,Wrexham 008B,8
2025-10-01,W01000371,Wrexham 008B,9
2025-11-01,W01000371,Wrexham 008B,4
2025-12-01,W01000371,Wrexham 008B,6
2026-01-01,W01000371,Wrexham 008B,6
2025-01-01,W01000372,Wrexham 008C,115
2025-02-01,W01000372,Wrexham 008C,93
2025-03-01,W01000372,Wrexham 008C,112
2025-04-01,W01000372,Wrexham 008C,89
2025-05-01,W01000372,Wrexham 008C,96
2025-06-01,W01000372,Wrexham 008C,108
2025-07-01,W01000372,Wrexham 008C,94
2025-08-01,W01000372,Wrexham 008C,120
2025-09-01,W01000372,Wrexham 008C,101
2025-10-01,W01000372,Wrexham 008C,117
2025-11-01,W01000372,Wrexham 008C,100
2025-12-01,W01000372,Wrexham 008C,98
2026-01-01,W01000372,Wrexham 008C,92
2025-01-01,W01000373,Wrexham 005B,15
2025-02-01,W01000373,Wrexham 005B,13
2025-03-01,W01000373,Wrexham 005B,15
2025-04-01,W01000373,Wrexham 005B,5
2025-05-01,W01000373,Wrexham 005B,6
2025-06-01,W01000373,Wrexham 005B,15
2025-07-01,W01000373,Wrexham 005B,17
2025-08-01,W01000373,Wrexham 005B,13
2025-09-01,W01000373,Wrexham 005B,18
2025-10-01,W01000373,Wrexham 005B,14
2025-11-01,W01000373,Wrexham 005B,13
2025-12-01,W01000373,Wrexham 005B,4
2026-01-01,W01000373,Wrexham 005B,12
2025-01-01,W01000374,Wrexham 003A,12
2025-02-01,W01000374,Wrexham 003A,7
2025-03-01,W01000374,Wrexham 003A,9
2025-04-01,W01000374,Wrexham 003A,9
2025-05-01,W01000374,Wrexham 003A,12
2025-06-01,W01000374,Wrexham 003A,8
2025-07-01,W01000374,Wrexham 003A,8
2025-08-01,W01000374,Wrexham 003A,16
2025-09-01,W01000374,Wrexham 003A,16
2025-10-01,W01000374,Wrexham 003A,18
2025-11-01,W01000374,Wrexham 003A,22
2025-12-01,W01000374,Wrexham 003A,29
2026-01-01,W01000374,Wrexham 003A,35
2025-01-01,W01000375,Wrexham 003B,18
2025-02-01,W01000375,Wrexham 003B,15
2025-03-01,W01000375,Wrexham 003B,22
